request_id,request_datetime,state,urban_rural,population_density_per_sqkm,building_type,dwelling_floors,floor_number,distance_to_exchange_km,distance_to_fiber_km,technology_type,existing_infrastructure,terrain_type,soil_type,vegetation_density,road_access_type,temperature_c,rain_mm_last24h,wind_speed_kmh,storm_flag,flood_warning_flag,bushfire_warning_flag,crew_available_at_request,backlog_open_jobs_region,public_holiday_flag,day_of_week,time_of_day_bucket,sla_hours,actual_eta_hours
REQ_00702,2024-07-01T10:00:00,NSW,Urban,3954.05,Highrise_Office,18,3,0.62,2.53,FTTP,None,Outback,Clay,Medium,Sealed,19.6,4.8,18.6,0,0,0,1,3,0,Monday,Morning,66,101.1
REQ_00703,2024-09-30T06:00:00,NSW,Suburban,1233.39,Detached_House,1,1,3.09,1.76,HFC,None,Mountainous,Clay,Low,Sealed,10.4,0.9,12.4,0,0,0,1,13,0,Monday,Morning,67,116.8
REQ_00704,2024-12-23T04:00:00,NT,Suburban,2641.11,Apartment,27,17,0.79,2.49,Satellite,ADSL,Coastal,Rock,Medium,Sealed,27.7,1.1,14.5,0,0,0,1,17,0,Monday,Night,89,87.3
REQ_00705,2024-09-26T17:00:00,NSW,Rural,79.35,Townhouse,2,2,22.61,3.12,FTTN,4G_only,Coastal,Rock,Low,Sealed,15.2,4.0,4.9,0,0,0,1,11,0,Thursday,Evening,92,91.9
REQ_00706,2024-09-30T11:00:00,TAS,Urban,6914.87,Small_Business,2,1,0.89,0.78,Fixed_Wireless,None,Coastal,Mixed,High,Sealed,9.2,6.1,22.5,0,0,0,1,3,0,Monday,Morning,73,85.6
REQ_00707,2024-03-26T16:00:00,ACT,Suburban,2371.46,Small_Business,1,1,0.48,2.21,FTTP,Cable,Flat,Clay,Low,Sealed,25.9,0.0,4.5,0,0,0,1,22,0,Tuesday,Afternoon,79,73.6
REQ_00708,2024-08-07T11:00:00,TAS,Urban,2668.01,Highrise_Office,39,7,0.71,1.1,Fixed_Wireless,None,Coastal,Rock,Medium,Sealed,5.4,0.0,18.8,0,0,0,1,7,0,Wednesday,Morning,73,81.8
REQ_00709,2024-09-01T02:00:00,QLD,Urban,2263.5,Small_Business,1,1,1.49,1.99,FTTN,ADSL,Mountainous,Rock,Medium,Unsealed,20.8,3.4,6.1,0,0,0,0,20,0,Sunday,Night,79,135.2
REQ_00710,2024-06-26T09:00:00,WA,Urban,4728.4,Apartment,23,19,3.6,1.91,FTTP,ADSL,Coastal,Sand,Medium,Unsealed,27.6,2.1,7.0,0,0,0,1,8,0,Wednesday,Morning,60,89.7
REQ_00711,2024-02-19T15:00:00,ACT,Urban,2570.26,Industrial,2,1,0.75,1.65,HFC,None,Mountainous,Mixed,High,Sealed,21.8,0.0,20.2,0,0,0,1,10,0,Monday,Afternoon,77,100.2
REQ_00712,2024-09-28T02:00:00,TAS,Suburban,1913.22,Highrise_Office,17,3,1.43,0.25,FTTN,ADSL,Coastal,Sand,Low,Unsealed,11.7,0.0,12.7,0,0,0,1,64,0,Saturday,Night,64,93.5
REQ_00713,2024-05-08T22:00:00,NSW,Rural,62.74,Detached_House,2,2,33.99,34.96,HFC,None,Coastal,Clay,Low,Sealed,25.0,0.7,23.3,0,0,0,1,25,0,Wednesday,Night,100,120.9
REQ_00714,2024-10-19T00:00:00,TAS,Urban,7168.19,Townhouse,2,1,2.1,0.61,FTTP,ADSL,Flat,Clay,Medium,Sealed,13.7,0.4,11.4,0,0,0,1,10,0,Saturday,Night,80,85.0
REQ_00715,2024-03-22T23:00:00,VIC,Suburban,1273.88,Detached_House,2,2,3.99,2.47,HFC,4G_only,Mountainous,Rock,Medium,Sealed,19.4,7.2,4.8,0,0,0,0,0,0,Friday,Night,77,136.9
REQ_00716,2024-07-11T06:00:00,VIC,Suburban,2085.08,Townhouse,2,2,3.16,1.36,Fixed_Wireless,None,Outback,Rock,Low,Sealed,20.1,0.7,2.7,0,0,0,1,0,0,Thursday,Morning,77,119.8
REQ_00717,2024-04-15T06:00:00,TAS,Rural,76.18,Detached_House,1,1,39.93,16.89,FTTP,None,Hilly,Clay,Medium,Sealed,23.2,0.0,17.5,0,0,0,1,26,0,Monday,Morning,85,113.6
REQ_00718,2024-11-06T06:00:00,VIC,Urban,6222.93,Apartment,23,3,2.48,1.46,FTTP,None,Flat,Mixed,Low,Sealed,14.6,0.0,10.1,0,0,0,1,4,0,Wednesday,Morning,61,81.2
REQ_00719,2024-03-12T03:00:00,QLD,Rural,6.19,Highrise_Office,16,7,48.01,38.39,HFC,5G_available,Hilly,Rock,Low,Unsealed,35.3,1.7,8.6,0,0,0,1,8,0,Tuesday,Night,108,115.4
REQ_00720,2024-01-06T10:00:00,WA,Urban,4624.03,Industrial,3,3,4.88,2.08,FTTP,None,Hilly,Clay,Low,Sealed,21.0,0.6,23.2,0,0,0,1,9,0,Saturday,Morning,73,104.4
REQ_00721,2024-01-31T20:00:00,VIC,Urban,7477.42,Small_Business,1,1,0.43,1.74,Fixed_Wireless,None,Flat,Sand,Medium,Sealed,20.4,2.5,7.9,0,0,0,1,2,0,Wednesday,Evening,84,95.9
REQ_00722,2024-09-22T00:00:00,NSW,Suburban,1913.91,Townhouse,2,1,1.09,2.4,FTTP,ADSL,Flat,Sand,Medium,Seasonal,15.0,0.6,14.7,0,0,0,0,2,0,Sunday,Night,80,107.9
REQ_00723,2024-04-24T10:00:00,WA,Suburban,1181.12,Detached_House,2,2,0.83,0.24,FTTP,ADSL,Flat,Clay,High,Seasonal,31.6,4.6,19.1,0,0,0,1,46,0,Wednesday,Morning,61,89.3
REQ_00724,2024-02-21T12:00:00,TAS,Urban,4444.6,Highrise_Office,25,10,1.38,2.07,Fixed_Wireless,Cable,Outback,Sand,Low,Sealed,17.1,5.2,23.4,0,0,0,1,7,0,Wednesday,Afternoon,80,111.3
REQ_00725,2024-07-17T12:00:00,NSW,Suburban,2518.76,Industrial,3,2,2.08,1.81,FTTP,ADSL,Outback,Sand,High,Sealed,17.6,3.5,10.6,0,0,0,1,1,0,Wednesday,Afternoon,74,99.3
REQ_00726,2024-10-26T21:00:00,WA,Rural,18.78,Industrial,3,1,39.14,21.62,FTTN,Cable,Hilly,Mixed,Medium,Sealed,21.2,6.9,23.4,0,0,0,1,58,0,Saturday,Evening,105,165.6
REQ_00727,2024-06-08T23:00:00,TAS,Remote,13.95,Small_Business,2,2,35.86,27.35,FTTP,None,Flat,Rock,Low,Sealed,14.7,1.1,22.4,0,0,0,1,0,0,Saturday,Night,105,124.4
REQ_00728,2024-11-16T14:00:00,QLD,Suburban,1041.91,Townhouse,2,1,3.81,0.71,Fixed_Wireless,Cable,Flat,Sand,Low,Sealed,18.4,0.0,10.0,0,0,0,1,0,0,Saturday,Afternoon,82,94.7
REQ_00729,2024-10-03T03:00:00,SA,Suburban,2983.47,Industrial,2,1,3.28,1.62,FTTN,5G_available,Coastal,Clay,Medium,Sealed,17.9,1.1,19.1,0,0,0,1,7,0,Thursday,Night,63,65.0
REQ_00730,2024-12-26T04:00:00,ACT,Urban,2854.12,Apartment,5,2,3.44,1.26,Fixed_Wireless,4G_only,Mountainous,Clay,Low,Sealed,15.8,1.5,17.0,0,0,0,0,8,0,Thursday,Night,78,132.6
REQ_00731,2024-06-30T19:00:00,VIC,Urban,6205.9,Highrise_Office,17,10,3.01,1.71,HFC,None,Hilly,Mixed,Medium,Sealed,17.1,3.9,10.4,0,0,0,0,1,0,Sunday,Evening,80,109.5
REQ_00732,2024-09-05T17:00:00,VIC,Suburban,2655.76,Detached_House,1,1,3.77,2.01,FTTP,5G_available,Mountainous,Clay,Medium,Seasonal,12.5,0.6,9.9,0,0,0,1,21,0,Thursday,Evening,60,125.9
REQ_00733,2024-12-11T11:00:00,VIC,Urban,3238.83,Small_Business,2,2,2.47,2.43,Fixed_Wireless,ADSL,Outback,Rock,Medium,Unsealed,17.5,0.3,21.0,0,0,0,1,13,0,Wednesday,Morning,90,127.0
REQ_00734,2024-10-29T02:00:00,ACT,Urban,5856.71,Industrial,2,1,1.52,0.43,HFC,ADSL,Coastal,Rock,Low,Sealed,8.7,0.0,24.8,0,0,0,1,1,0,Tuesday,Night,62,57.8
REQ_00735,2024-10-19T09:00:00,VIC,Urban,7745.56,Small_Business,1,1,2.38,0.55,FTTP,5G_available,Flat,Sand,Medium,Unsealed,15.7,0.7,23.8,0,0,0,1,1,0,Saturday,Morning,67,69.5
REQ_00736,2024-11-04T17:00:00,NT,Suburban,1959.33,Detached_House,2,2,4.05,1.87,FTTN,Cable,Hilly,Rock,Medium,Sealed,21.5,0.4,10.7,0,0,0,0,6,0,Monday,Evening,83,126.1
REQ_00737,2024-04-19T20:00:00,VIC,Suburban,1561.61,Highrise_Office,32,31,1.53,2.68,Fixed_Wireless,4G_only,Hilly,Rock,Medium,Sealed,16.4,0.0,25.1,0,0,0,1,18,0,Friday,Evening,72,76.8
REQ_00738,2024-11-25T18:00:00,SA,Suburban,1288.72,Highrise_Office,22,21,0.53,0.14,HFC,5G_available,Flat,Mixed,High,Sealed,17.6,5.9,0.4,0,0,0,1,14,0,Monday,Evening,62,68.0
REQ_00739,2024-03-17T18:00:00,NT,Urban,7890.9,Small_Business,2,2,3.48,0.39,FTTN,None,Hilly,Rock,High,Sealed,30.7,0.0,13.2,0,0,0,0,9,0,Sunday,Evening,75,109.5
REQ_00740,2024-12-12T02:00:00,ACT,Urban,2223.54,Industrial,1,1,3.1,1.9,FTTN,4G_only,Outback,Mixed,Medium,Sealed,11.1,1.3,8.4,0,0,0,1,10,0,Thursday,Night,60,73.5
REQ_00741,2024-01-03T16:00:00,NT,Suburban,1031.56,Detached_House,1,1,3.06,1.01,HFC,ADSL,Coastal,Mixed,Medium,Sealed,32.0,4.2,34.7,0,0,0,1,7,0,Wednesday,Afternoon,69,78.7
REQ_00742,2024-12-11T04:00:00,SA,Urban,3914.21,Apartment,3,1,0.77,2.78,HFC,None,Mountainous,Rock,High,Sealed,18.2,0.0,16.5,0,0,0,1,7,0,Wednesday,Night,60,109.5
REQ_00743,2024-04-25T14:00:00,TAS,Urban,5701.8,Small_Business,2,2,4.93,0.72,FTTN,ADSL,Mountainous,Sand,Medium,Sealed,23.1,0.2,18.8,0,0,0,1,32,0,Thursday,Afternoon,69,168.1
REQ_00744,2024-12-18T16:00:00,SA,Suburban,1740.3,Industrial,4,4,1.7,0.99,FTTP,ADSL,Mountainous,Clay,Low,Sealed,18.6,0.0,17.2,0,0,0,1,5,0,Wednesday,Afternoon,63,82.0
REQ_00745,2024-09-03T05:00:00,NT,Suburban,2199.19,Small_Business,2,2,1.23,1.32,HFC,5G_available,Mountainous,Sand,Medium,Sealed,23.5,9.5,18.6,0,0,0,0,13,0,Tuesday,Night,67,129.8
REQ_00746,2024-06-26T22:00:00,TAS,Urban,7235.58,Small_Business,1,1,4.19,1.29,FTTN,None,Coastal,Sand,Medium,Sealed,12.8,2.5,22.8,0,0,0,1,30,0,Wednesday,Night,77,93.8
REQ_00747,2024-05-17T03:00:00,NT,Suburban,514.16,Industrial,2,1,1.28,1.69,FTTN,Cable,Mountainous,Mixed,Low,Sealed,32.3,0.5,19.9,0,0,0,1,23,0,Friday,Night,67,96.7
REQ_00748,2024-03-13T07:00:00,VIC,Rural,101.99,Highrise_Office,33,27,4.41,16.47,FTTP,ADSL,Mountainous,Mixed,High,Sealed,18.8,0.4,18.8,0,0,0,1,0,0,Wednesday,Morning,86,116.4
REQ_00749,2024-03-25T09:00:00,VIC,Suburban,728.84,Highrise_Office,15,1,0.28,2.49,FTTP,ADSL,Flat,Mixed,Medium,Sealed,23.4,1.3,21.0,0,0,0,1,1,0,Monday,Morning,69,75.7
REQ_00750,2024-03-19T23:00:00,VIC,Suburban,890.65,Townhouse,2,1,3.26,0.98,HFC,ADSL,Outback,Rock,Low,Sealed,25.5,1.3,11.0,0,0,0,1,17,0,Tuesday,Night,66,98.4
REQ_00751,2024-09-13T11:00:00,NT,Suburban,1913.26,Highrise_Office,13,2,1.06,0.1,FTTP,None,Outback,Clay,Medium,Sealed,25.0,2.5,21.0,0,0,0,1,18,0,Friday,Morning,64,94.2
REQ_00752,2024-11-14T16:00:00,NT,Urban,4864.47,Industrial,4,1,4.46,1.73,HFC,Cable,Coastal,Sand,Medium,Sealed,27.4,0.0,14.8,0,0,0,1,3,0,Thursday,Afternoon,65,68.7
REQ_00753,2024-09-15T17:00:00,QLD,Urban,2340.98,Industrial,1,1,0.78,0.12,HFC,ADSL,Coastal,Mixed,Low,Unsealed,21.0,2.6,15.0,0,0,0,1,31,0,Sunday,Evening,81,144.7
REQ_00754,2024-01-26T08:00:00,VIC,Suburban,1671.45,Small_Business,1,1,4.65,2.41,FTTN,ADSL,Hilly,Rock,Medium,Sealed,20.5,2.1,12.2,0,0,0,1,6,0,Friday,Morning,66,81.6
REQ_00755,2024-02-21T11:00:00,WA,Urban,4450.56,Detached_House,2,1,3.47,1.11,FTTP,4G_only,Mountainous,Mixed,Medium,Seasonal,24.9,0.0,5.0,0,0,0,0,26,0,Wednesday,Morning,81,117.3
REQ_00756,2024-05-09T01:00:00,ACT,Suburban,1065.67,Apartment,7,6,1.81,0.49,FTTP,ADSL,Flat,Rock,Medium,Sealed,30.7,0.0,27.4,0,0,0,1,24,0,Thursday,Night,66,65.6
REQ_00757,2024-04-08T20:00:00,QLD,Suburban,2137.26,Apartment,24,11,4.79,0.68,Satellite,ADSL,Flat,Sand,High,Sealed,28.8,12.7,21.6,0,0,0,0,10,0,Monday,Evening,78,115.6
REQ_00758,2024-06-16T13:00:00,SA,Rural,71.63,Small_Business,1,1,2.78,24.08,Fixed_Wireless,Cable,Flat,Mixed,High,Unsealed,27.2,0.0,10.9,0,0,0,1,0,0,Sunday,Afternoon,108,118.0
REQ_00759,2024-01-29T12:00:00,QLD,Urban,5801.47,Highrise_Office,24,23,3.39,1.89,Fixed_Wireless,5G_available,Outback,Rock,Medium,Sealed,20.6,0.6,22.2,0,0,0,1,5,0,Monday,Afternoon,84,109.7
REQ_00760,2024-03-13T08:00:00,VIC,Rural,107.44,Townhouse,2,1,29.9,31.62,FTTN,Cable,Coastal,Clay,High,Sealed,25.7,0.0,9.9,0,0,0,1,16,0,Wednesday,Morning,86,98.0
REQ_00761,2024-11-28T19:00:00,VIC,Urban,7349.22,Townhouse,2,2,3.37,1.69,FTTN,ADSL,Outback,Sand,Medium,Sealed,7.8,1.1,14.6,0,0,0,0,6,0,Thursday,Evening,72,116.2
REQ_00762,2024-09-23T02:00:00,VIC,Urban,3213.22,Small_Business,1,1,3.4,0.78,FTTN,None,Mountainous,Clay,Low,Unsealed,15.3,1.0,8.7,0,0,0,1,10,0,Monday,Night,66,125.7
REQ_00763,2024-10-03T23:00:00,SA,Urban,4540.36,Highrise_Office,15,10,2.05,1.64,FTTP,4G_only,Flat,Clay,Low,Sealed,19.0,3.5,16.2,0,0,0,0,2,0,Thursday,Night,67,101.9
REQ_00764,2024-06-20T12:00:00,TAS,Rural,35.36,Industrial,4,1,47.15,8.87,FTTP,4G_only,Coastal,Mixed,Low,Seasonal,17.5,0.1,9.5,0,0,0,1,12,0,Thursday,Afternoon,89,91.0
REQ_00765,2024-11-19T23:00:00,SA,Urban,1917.27,Detached_House,2,2,3.67,2.45,FTTN,4G_only,Hilly,Mixed,Medium,Unsealed,22.2,0.6,10.7,0,0,0,1,21,0,Tuesday,Night,73,86.8
REQ_00766,2024-08-19T23:00:00,ACT,Rural,171.79,Townhouse,2,1,23.84,12.34,Fixed_Wireless,4G_only,Coastal,Mixed,Medium,Seasonal,14.0,0.0,26.5,0,0,0,1,13,0,Monday,Night,103,118.0
REQ_00767,2024-08-07T13:00:00,TAS,Suburban,1366.44,Apartment,13,1,1.25,1.85,Fixed_Wireless,Cable,Outback,Sand,Low,Sealed,5.3,5.0,23.1,0,0,0,1,19,0,Wednesday,Afternoon,95,119.3
REQ_00768,2024-09-04T20:00:00,TAS,Suburban,820.14,Apartment,17,15,1.99,2.55,Fixed_Wireless,Cable,Hilly,Mixed,Medium,Sealed,12.1,1.9,8.7,0,0,0,1,3,0,Wednesday,Evening,81,85.1
REQ_00769,2024-09-01T05:00:00,ACT,Urban,5139.26,Townhouse,2,2,0.87,1.23,FTTN,None,Hilly,Clay,Medium,Seasonal,16.6,0.0,7.7,0,0,0,1,0,0,Sunday,Night,62,91.5
REQ_00770,2024-11-18T21:00:00,QLD,Rural,66.72,Industrial,3,2,45.97,31.36,FTTN,5G_available,Coastal,Mixed,High,Sealed,19.2,0.0,8.2,0,0,0,1,14,0,Monday,Evening,88,102.4
REQ_00771,2024-09-22T23:00:00,QLD,Suburban,578.95,Townhouse,2,1,2.93,0.99,Fixed_Wireless,None,Coastal,Rock,Low,Unsealed,18.7,2.0,6.2,0,0,0,0,4,0,Sunday,Night,73,141.7
REQ_00772,2024-12-04T00:00:00,WA,Urban,7315.62,Apartment,12,7,1.04,1.18,Satellite,Cable,Hilly,Sand,High,Sealed,22.6,0.0,13.4,0,0,0,0,16,0,Wednesday,Night,88,113.4
REQ_00773,2024-12-23T15:00:00,QLD,Urban,4841.28,Highrise_Office,38,29,2.81,1.36,FTTN,ADSL,Flat,Rock,Low,Sealed,19.9,0.0,6.2,0,0,0,1,13,0,Monday,Afternoon,62,58.0
REQ_00774,2024-12-28T01:00:00,NSW,Suburban,996.01,Small_Business,1,1,2.51,2.07,Fixed_Wireless,5G_available,Coastal,Sand,Low,Sealed,10.7,5.8,11.8,0,0,0,1,24,1,Saturday,Night,85,81.5
REQ_00775,2024-01-25T18:00:00,SA,Urban,5991.98,Small_Business,1,1,4.0,2.87,FTTN,ADSL,Hilly,Clay,High,Sealed,23.7,4.2,14.1,0,0,0,1,16,0,Thursday,Evening,62,56.9
REQ_00776,2024-06-17T13:00:00,WA,Urban,1843.36,Small_Business,1,1,4.5,0.42,Fixed_Wireless,None,Mountainous,Clay,Medium,Seasonal,18.8,0.9,20.0,0,0,0,0,7,0,Monday,Afternoon,76,168.5
REQ_00777,2024-01-16T18:00:00,TAS,Suburban,1535.27,Industrial,1,1,4.3,3.0,FTTN,None,Hilly,Rock,High,Sealed,11.4,3.7,11.4,0,0,0,1,1,0,Tuesday,Evening,71,71.8
REQ_00778,2024-12-10T02:00:00,WA,Suburban,1033.04,Industrial,3,2,4.3,1.76,FTTN,Cable,Flat,Sand,Medium,Sealed,19.4,0.8,13.7,0,0,0,1,43,0,Tuesday,Night,80,120.5
REQ_00779,2024-04-05T18:00:00,WA,Suburban,1526.94,Townhouse,2,1,2.92,0.95,Satellite,5G_available,Outback,Sand,Low,Sealed,30.0,4.7,8.5,0,0,0,1,53,0,Friday,Evening,90,174.2
REQ_00780,2024-12-02T02:00:00,ACT,Urban,6885.94,Small_Business,1,1,1.98,0.32,HFC,None,Outback,Sand,Medium,Sealed,13.5,8.5,31.0,0,0,0,1,11,0,Monday,Night,77,101.0
REQ_00781,2024-04-10T13:00:00,NT,Rural,112.83,Small_Business,2,2,5.85,30.29,FTTP,ADSL,Outback,Mixed,Low,Sealed,26.9,2.8,26.3,0,0,0,1,8,0,Wednesday,Afternoon,103,132.3
REQ_00782,2024-09-10T22:00:00,NSW,Remote,8.18,Small_Business,1,1,29.57,32.71,Fixed_Wireless,4G_only,Mountainous,Mixed,Low,Unsealed,17.4,3.6,16.0,0,0,0,1,83,0,Tuesday,Night,105,207.7
REQ_00783,2024-10-24T06:00:00,SA,Suburban,2032.68,Small_Business,1,1,3.3,2.16,Fixed_Wireless,ADSL,Coastal,Clay,Medium,Seasonal,16.5,1.8,17.1,0,0,0,1,0,0,Thursday,Morning,86,102.0
REQ_00784,2024-03-11T11:00:00,NT,Urban,3700.12,Detached_House,2,2,1.02,0.93,FTTP,None,Coastal,Rock,Low,Sealed,36.5,0.0,8.5,0,0,0,1,11,0,Monday,Morning,72,92.7
REQ_00785,2024-04-26T03:00:00,VIC,Remote,2.53,Small_Business,1,1,7.79,5.68,FTTP,ADSL,Outback,Mixed,Medium,Sealed,24.5,1.3,28.2,0,0,0,1,56,0,Friday,Night,99,144.7
REQ_00786,2024-05-04T13:00:00,QLD,Urban,5558.18,Apartment,17,14,0.82,1.94,FTTP,ADSL,Hilly,Rock,Medium,Sealed,24.8,2.8,18.3,0,0,0,0,5,0,Saturday,Afternoon,78,87.9
REQ_00787,2024-11-10T13:00:00,WA,Suburban,1359.9,Apartment,8,1,2.43,0.17,HFC,Cable,Coastal,Sand,Low,Sealed,19.8,0.0,22.2,0,0,0,0,7,0,Sunday,Afternoon,83,91.9
REQ_00788,2024-04-01T00:00:00,VIC,Rural,194.99,Apartment,20,16,41.34,25.09,FTTN,5G_available,Flat,Mixed,Low,Seasonal,23.8,14.7,8.2,0,0,0,1,8,0,Monday,Night,95,131.3
REQ_00789,2024-07-01T02:00:00,VIC,Rural,192.24,Detached_House,2,1,43.61,38.18,FTTP,ADSL,Coastal,Mixed,Medium,Sealed,19.6,0.0,30.5,0,0,0,0,3,0,Monday,Night,85,100.7
REQ_00790,2024-06-29T06:00:00,NSW,Urban,2142.63,Apartment,9,4,3.69,1.42,HFC,5G_available,Mountainous,Clay,Low,Sealed,17.4,1.4,18.4,0,0,0,1,3,0,Saturday,Morning,60,73.2
REQ_00791,2024-12-26T17:00:00,SA,Urban,2476.4,Apartment,16,8,4.99,1.78,Fixed_Wireless,Cable,Outback,Mixed,Low,Sealed,19.8,0.0,10.8,0,0,0,0,25,0,Thursday,Evening,80,115.2
REQ_00792,2024-09-22T16:00:00,WA,Remote,18.72,Small_Business,2,1,45.91,27.3,FTTP,4G_only,Hilly,Mixed,Medium,Sealed,17.3,0.6,13.0,0,0,0,1,45,0,Sunday,Afternoon,85,120.8
REQ_00793,2024-09-05T07:00:00,QLD,Urban,7639.17,Small_Business,2,2,3.57,0.76,Fixed_Wireless,4G_only,Mountainous,Clay,Low,Sealed,16.9,0.3,11.8,0,0,0,0,1,0,Thursday,Morning,84,123.8
REQ_00794,2024-11-10T01:00:00,TAS,Suburban,1253.56,Small_Business,1,1,2.91,2.52,FTTN,ADSL,Mountainous,Mixed,Low,Sealed,8.3,0.0,9.7,0,0,0,1,19,0,Sunday,Night,73,109.9
REQ_00795,2024-06-02T10:00:00,TAS,Suburban,2831.11,Small_Business,2,1,2.61,1.15,HFC,None,Outback,Rock,High,Sealed,17.0,0.5,13.7,0,0,0,1,28,0,Sunday,Morning,67,99.8
REQ_00796,2024-11-14T17:00:00,QLD,Rural,189.14,Highrise_Office,32,15,41.19,12.72,HFC,Cable,Mountainous,Mixed,Medium,Seasonal,20.0,0.7,32.9,0,0,0,1,15,0,Thursday,Evening,108,135.1
REQ_00797,2024-12-07T14:00:00,NT,Urban,2836.43,Detached_House,1,1,2.1,0.65,HFC,ADSL,Hilly,Mixed,Low,Sealed,30.9,1.3,19.6,0,0,0,1,7,0,Saturday,Afternoon,83,92.3
REQ_00798,2024-11-17T13:00:00,VIC,Rural,73.5,Highrise_Office,26,5,42.76,10.19,FTTP,ADSL,Flat,Mixed,Medium,Sealed,9.5,7.2,11.6,0,0,0,0,12,0,Sunday,Afternoon,108,142.5
REQ_00799,2024-04-22T02:00:00,SA,Urban,6326.91,Highrise_Office,32,6,1.67,1.55,FTTP,Cable,Flat,Mixed,Low,Sealed,27.7,0.0,2.6,0,0,0,1,35,0,Monday,Night,79,126.7
REQ_00800,2024-02-10T18:00:00,ACT,Urban,7614.19,Small_Business,2,2,0.77,2.63,Fixed_Wireless,ADSL,Outback,Mixed,Medium,Sealed,19.0,0.0,3.1,0,0,0,1,4,0,Saturday,Evening,91,95.8
REQ_00801,2024-09-06T09:00:00,SA,Urban,2446.94,Detached_House,2,2,1.34,2.11,FTTP,None,Outback,Rock,High,Sealed,16.6,0.0,13.2,0,0,0,1,19,0,Friday,Morning,66,105.0
REQ_00802,2024-02-21T14:00:00,NSW,Urban,3701.16,Apartment,17,15,0.66,1.11,FTTP,Cable,Coastal,Mixed,High,Seasonal,22.1,0.0,19.7,0,0,0,1,16,0,Wednesday,Afternoon,84,87.7
REQ_00803,2024-01-05T02:00:00,NT,Urban,1639.36,Highrise_Office,21,18,1.77,0.6,FTTN,Cable,Coastal,Rock,Low,Sealed,32.7,0.1,21.0,0,0,0,1,17,0,Friday,Night,72,83.2
REQ_00804,2024-04-21T16:00:00,WA,Urban,5537.31,Apartment,7,5,2.14,0.95,HFC,None,Flat,Clay,Medium,Sealed,25.8,0.0,6.9,0,0,0,1,0,0,Sunday,Afternoon,67,90.9
REQ_00805,2024-05-23T14:00:00,WA,Urban,6947.86,Industrial,2,2,3.45,2.66,Fixed_Wireless,Cable,Flat,Rock,Medium,Sealed,26.0,2.7,8.1,0,0,0,0,9,0,Thursday,Afternoon,75,93.8
REQ_00806,2024-05-11T12:00:00,ACT,Urban,5636.24,Detached_House,1,1,2.5,2.67,Satellite,4G_only,Coastal,Mixed,Medium,Unsealed,24.8,1.5,6.0,0,0,0,1,8,0,Saturday,Afternoon,74,97.9
REQ_00807,2024-12-11T10:00:00,WA,Urban,3620.2,Highrise_Office,17,8,0.39,0.63,Fixed_Wireless,ADSL,Mountainous,Sand,Low,Unsealed,18.3,0.5,8.4,0,0,0,0,24,0,Wednesday,Morning,83,140.7
REQ_00808,2024-10-18T09:00:00,ACT,Remote,33.68,Small_Business,1,1,32.92,1.79,Fixed_Wireless,Cable,Outback,Rock,Low,Sealed,9.0,2.9,11.9,0,0,0,1,7,0,Friday,Morning,113,135.7
REQ_00809,2024-07-13T19:00:00,NT,Urban,7322.99,Apartment,26,8,3.22,1.81,HFC,ADSL,Mountainous,Sand,Low,Sealed,32.4,1.4,16.5,0,0,0,1,3,0,Saturday,Evening,82,124.9
REQ_00810,2024-12-19T09:00:00,NT,Urban,2544.65,Highrise_Office,19,17,1.68,1.86,Satellite,ADSL,Coastal,Sand,Low,Unsealed,27.5,0.0,6.1,0,0,0,0,6,0,Thursday,Morning,77,129.8
REQ_00811,2024-06-01T11:00:00,NT,Urban,2647.99,Detached_House,1,1,3.71,1.29,HFC,Cable,Mountainous,Mixed,Low,Sealed,32.8,2.5,2.9,0,0,0,1,12,0,Saturday,Morning,76,111.1
REQ_00812,2024-08-20T20:00:00,ACT,Remote,32.23,Industrial,1,1,46.03,18.92,HFC,ADSL,Coastal,Clay,Medium,Sealed,14.4,0.0,19.5,0,0,0,1,30,0,Tuesday,Evening,104,101.2
REQ_00813,2024-09-24T01:00:00,VIC,Suburban,1366.24,Detached_House,1,1,2.89,0.69,FTTP,None,Coastal,Sand,Medium,Seasonal,12.8,0.6,19.0,0,0,0,1,7,0,Tuesday,Night,67,117.1
REQ_00814,2024-05-19T18:00:00,NT,Urban,3950.73,Detached_House,2,2,2.39,2.42,HFC,5G_available,Mountainous,Rock,Low,Sealed,30.3,2.1,34.2,0,0,0,0,18,0,Sunday,Evening,67,117.8
REQ_00815,2024-03-06T10:00:00,NSW,Rural,40.59,Townhouse,2,2,29.89,21.67,FTTN,Cable,Flat,Clay,Medium,Seasonal,22.9,0.8,19.8,0,0,0,0,13,0,Wednesday,Morning,108,139.4
REQ_00816,2024-03-07T23:00:00,TAS,Rural,11.69,Highrise_Office,27,16,7.34,9.4,FTTN,None,Outback,Sand,Medium,Seasonal,16.5,0.0,14.9,0,0,0,1,8,0,Thursday,Night,101,144.3
REQ_00817,2024-11-03T03:00:00,NT,Rural,158.02,Apartment,10,2,13.77,20.72,Satellite,4G_only,Outback,Sand,High,Sealed,23.9,1.4,12.9,0,0,0,1,39,0,Sunday,Night,102,158.6
REQ_00818,2024-07-11T18:00:00,VIC,Urban,7780.65,Apartment,6,2,3.42,2.13,Fixed_Wireless,5G_available,Hilly,Rock,Medium,Unsealed,25.3,0.0,6.7,0,0,0,1,62,0,Thursday,Evening,76,131.7
